hour,user_3,user_4,user_5,user_6
2013-01-20 17,26.671408,4.3440485,130.58943,61.585365
2013-01-20 18,28.093884,4.1268463,151.9309,74.39024
2013-01-20 19,29.871977,4.7784534,107.76726,76.5244
2013-01-20 20,31.116644,4.561251,172.76422,84.45122
2013-01-20 21,32.50296,1.5111253,173.27235,84.14634
2013-01-20 22,32.699936,4.995656,174.28862,84.756096
2013-01-20 23,24.715506,4.7784534,143.29268,44.60499
2013-01-21 00,23.115221,3.475239,109.756096,65.54878
2013-01-21 01,22.93741,3.475239,91.46342,54.57317
2013-01-21 02,22.759602,3.475239,87.39838,53.658535
2013-01-21 03,22.226173,1.5032833,83.84146,59.451218
2013-01-21 04,22.226173,3.475239,71.64634,54.26829
2013-01-21 05,22.581793,3.475239,71.64634,51.52439
2013-01-21 06,32.037792,1.4969345,74.18699,42.84877
2013-01-21 07,33.78378,1.4728359,105.47608,56.707317
2013-01-21 08,32.716927,1.4815748,105.05377,43.96449
2013-01-21 09,30.227596,4.3440485,106.540985,48.780487
2013-01-21 10,31.116644,4.3440485,75.71138,55.792683
2013-01-21 11,30.049788,4.3440485,76.21951,43.522488
2013-01-21 12,29.338549,4.3440485,89.43089,43.5176
2013-01-21 13,29.51636,4.3440485,82.8252,54.57317
2013-01-21 14,28.80512,1.5222142,76.727646,53.353657
2013-01-21 15,32.590652,4.3440485,106.32126,53.963413
2013-01-21 16,26.671408,1.5123396,85.36585,53.048782
2013-01-21 17,32.749928,4.3440485,95.52846,54.26829
2013-01-21 18,28.982931,4.3440485,153.45529,78.96342
2013-01-21 19,30.583216,4.3440485,111.255066,92.37805
2013-01-21 20,32.362915,4.561251,109.25725,94.20731
2013-01-21 21,29.338549,1.5287379,193.08943,97.86585
2013-01-21 22,25.96017,4.7784534,182.4187,86.28049
2013-01-21 23,24.537695,4.3440485,159.55284,75.914635
2013-01-22 00,22.93741,4.1268463,108.231705,62.19512
2013-01-22 01,22.581793,3.475239,97.560974,58.841465
2013-01-22 02,22.759602,3.475239,104.622314,54.26829
2013-01-22 03,22.403982,3.475239,78.25203,51.82927
2013-01-22 04,22.581793,3.475239,68.597565,57.92683
2013-01-22 05,32.523407,3.475239,69.10569,52.743904
2013-01-22 06,23.826458,4.561251,68.597565,43.810585
2013-01-22 07,32.231003,3.475239,96.544716,60.060974
2013-01-22 08,32.1835,3.475239,107.16059,48.17073
2013-01-22 09,28.271692,1.4986604,84.349594,52.43903
2013-01-22 10,32.27352,3.475239,75.71138,50.914635
2013-01-22 11,32.2507,3.6924415,69.61382,56.09756
2013-01-22 12,27.738264,1.5146531,78.25203,42.974308
2013-01-22 13,28.80512,3.909644,107.0063,54.57317
2013-01-22 14,28.449503,1.5578754,69.10569,58.841465
2013-01-22 15,32.494274,4.3440485,84.349594,71.64634
2013-01-22 16,25.604551,4.3440485,103.150406,70.42683
2013-01-22 17,26.13798,4.3440485,134.14635,71.03659
2013-01-22 18,28.80512,4.3440485,194.1057,44.931107
2013-01-22 19,32.005688,4.3440485,109.11967,88.414635
2013-01-22 20,32.894737,4.7784534,245.93495,96.64634
2013-01-22 21,29.694168,4.561251,106.439804,44.615234
2013-01-22 22,26.31579,4.3440485,223.57724,45.386265
2013-01-22 23,24.537695,4.561251,165.6504,81.097565
2013-01-23 00,23.115221,3.909644,118.39431,43.568645
2013-01-23 01,22.581793,3.475239,98.06911,64.02439
2013-01-23 02,22.403982,3.475239,90.955284,55.487804
2013-01-23 03,21.337126,3.2580364,74.69512,58.841465
2013-01-23 04,21.692745,3.2580364,69.61382,50.914635
2013-01-23 05,32.266636,1.5231483,72.662605,53.048782
2013-01-23 06,23.826458,3.475239,71.64634,42.755634
2013-01-23 07,32.482937,3.475239,97.05285,43.933025
2013-01-23 08,33.605976,1.5067337,88.92277,43.40483
2013-01-23 09,29.871977,4.561251,83.84146,50.30488
2013-01-23 10,30.761023,4.3440485,94.51219,43.872227
2013-01-23 11,30.049788,4.3440485,95.52846,58.536587
2013-01-23 12,29.871977,4.3440485,110.26423,60.060974
2013-01-23 13,32.33332,4.3440485,105.4141,52.43903
2013-01-23 14,27.560455,4.3440485,91.97154,60.060974
2013-01-23 15,25.96017,4.3440485,101.11789,73.47561
2013-01-23 16,25.604551,1.5262476,101.626015,43.604523
2013-01-23 17,25.782362,1.4857497,104.450615,67.07317
2013-01-23 18,28.093884,4.3440485,109.86725,80.48781
2013-01-23 19,30.761023,1.4772074,230.18292,88.414635
2013-01-23 20,30.405403,4.3440485,232.21545,45.804836
2013-01-23 21,28.627312,4.3440485,211.89024,85.060974
2013-01-23 22,25.782362,1.5493094,106.86412,94.20731
2013-01-23 23,24.182077,4.3440485,133.63821,92.68293
2013-01-24 00,23.115221,3.475239,107.12239,78.65854
2013-01-24 01,32.698414,3.2580364,105.949036,60.67073
2013-01-24 02,22.581793,1.4603121,103.726776,54.26829
2013-01-24 03,22.226173,3.040834,73.67886,58.23171
2013-01-24 04,32.36995,3.040834,71.64634,51.52439
2013-01-24 05,22.581793,3.2580364,71.138214,50.914635
2013-01-24 06,23.64865,1.4960454,79.268295,42.668713
2013-01-24 07,32.53912,3.040834,98.57723,59.146343
2013-01-24 08,32.36131,3.040834,99.085365,48.780487
2013-01-24 09,28.627312,3.2580364,94.00407,44.512196
2013-01-24 10,27.204836,3.040834,85.873985,53.658535
2013-01-24 11,27.382647,4.1268463,106.21651,52.134148
2013-01-24 12,32.483994,4.1268463,74.18699,52.134148
2013-01-24 13,28.093884,1.5092839,67.07317,45.42683
2013-01-24 14,27.560455,3.909644,68.597565,45.42683
2013-01-24 15,26.31579,1.503849,84.85773,49.695118
2013-01-24 16,25.782362,1.4907,105.31768,53.963413
2013-01-24 17,25.782362,4.3440485,106.40709,57.012196
2013-01-24 18,27.916075,4.561251,177.3374,75.60976
2013-01-24 19,30.227596,4.561251,110.7101,96.64634
2013-01-24 20,31.65007,6.081668,110.729866,91.46342
2013-01-24 21,29.338549,6.2988706,216.46341,85.060974
2013-01-24 22,25.782362,4.3440485,187.5,88.71951
2013-01-24 23,32.709312,4.3440485,148.88211,83.231705
2013-01-25 00,22.93741,3.6924415,112.80488,67.98781
2013-01-25 01,22.581793,1.4936857,105.3101,56.09756
2013-01-25 02,22.403982,3.475239,91.97154,53.353657
2013-01-25 03,22.403982,3.2580364,81.30081,43.635838
2013-01-25 04,22.403982,3.475239,79.268295,50.914635
2013-01-25 05,22.759602,1.53206,67.5813,53.963413
2013-01-25 06,23.826458,3.475239,71.64634,55.182926
2013-01-25 07,32.35172,3.040834,85.36585,56.40244
2013-01-25 08,32.35741,3.475239,98.06911,46.036587
2013-01-25 09,31.29445,3.475239,92.98781,47.865852
2013-01-25 10,28.982931,3.475239,104.16643,43.366943
2013-01-25 11,27.382647,3.909644,74.69512,42.893703
2013-01-25 12,27.560455,4.1268463,96.544716,55.792683
2013-01-25 13,28.982931,4.3440485,106.123535,47.256096
2013-01-25 14,32.40224,4.3440485,93.49593,43.33891
2013-01-25 15,26.671408,4.1268463,99.085365,51.219513
2013-01-25 16,26.31579,4.3440485,111.28049,45.121952
2013-01-25 17,27.560455,4.3440485,124.49187,49.085365
2013-01-25 18,32.5711,4.1268463,176.32114,78.04878
2013-01-25 19,32.84758,4.3440485,210.36586,77.439026
2013-01-25 20,30.049788,4.995656,108.36792,78.04878
2013-01-25 21,28.449503,4.561251,194.61382,75.60976
2013-01-25 22,25.96017,4.3440485,172.2561,44.49713
2013-01-25 23,24.715506,4.3440485,151.42276,72.86585
2013-01-26 00,23.826458,3.6924415,117.37805,44.22675
2013-01-26 01,32.3528,3.2580364,98.06911,61.890244
2013-01-26 02,22.93741,1.50558,91.97154,43.35609
2013-01-26 03,22.403982,3.475239,82.8252,49.390244
2013-01-26 04,22.581793,3.040834,73.67886,42.94252
2013-01-26 05,22.759602,3.040834,70.12195,43.90244
2013-01-26 06,32.384926,3.475239,72.662605,51.219513
2013-01-26 07,23.826458,3.475239,104.33703,49.085365
2013-01-26 08,27.027027,3.475239,87.9065,43.889313
2013-01-26 09,32.1835,4.7784534,99.5935,52.743904
2013-01-26 10,32.468296,3.475239,127.032524,52.134148
2013-01-26 11,38.406826,3.475239,127.032524,47.560974
2013-01-26 12,39.651493,3.2580364,130.0813,37.80488
2013-01-26 13,40.00711,3.6924415,129.57317,35.97561
2013-01-26 14,38.762447,4.1268463,130.58943,49.695118
2013-01-26 15,32.76507,4.1268463,141.7683,68.902435
2013-01-26 16,30.583216,3.6924415,106.40512,59.146343
2013-01-26 17,29.338549,3.475239,148.88211,43.78216
2013-01-26 18,31.29445,4.995656,203.76016,80.48781
2013-01-26 19,30.938831,5.212858,239.8374,46.06132
2013-01-26 20,30.227596,4.3440485,232.21545,85.97561
2013-01-26 21,32.822403,4.3440485,186.48373,44.990173
2013-01-26 22,25.96017,4.3440485,106.651764,73.17073
2013-01-26 23,24.893314,1.5166166,104.69189,66.46342
2013-01-27 00,24.004267,4.1268463,105.56006,65.85366
2013-01-27 01,23.29303,3.2580364,103.95156,44.4346
2013-01-27 02,23.29303,3.2580364,104.62113,43.4246
2013-01-27 03,22.226173,3.040834,88.92277,43.59756
2013-01-27 04,21.692745,3.909644,73.67886,43.504284
2013-01-27 05,22.581793,4.1268463,63.00813,40.548782
2013-01-27 06,22.581793,3.475239,65.04065,40.548782
2013-01-27 07,32.2636,3.475239,105.65508,43.55213
2013-01-27 08,32.6001,3.2580364,83.333336,43.292683
2013-01-27 09,27.204836,4.3440485,105.910416,40.243904
2013-01-27 10,31.29445,3.2580364,125.50814,59.756096
2013-01-27 11,33.428165,3.2580364,167.17479,71.95122
2013-01-27 12,36.628735,3.475239,107.91625,65.54878
2013-01-27 13,36.095306,4.3440485,135.1626,63.414635
2013-01-27 14,30.938831,1.5056404,119.9187,67.98781
2013-01-27 15,28.271692,4.3440485,133.63821,63.109756
2013-01-27 16,27.738264,4.561251,131.6057,50.914635
2013-01-27 17,26.671408,4.3440485,151.42276,57.012196
2013-01-27 18,28.271692,1.4832805,166.15854,65.54878
2013-01-27 19,29.871977,1.4718661,171.74797,67.37805
2013-01-27 20,30.405403,1.4503995,189.53252,44.350754
2013-01-27 21,28.271692,1.5006647,193.08943,77.439026
2013-01-27 22,25.96017,4.7784534,167.17479,75.30488
2013-01-27 23,24.359886,4.561251,158.02846,44.30126
2013-01-28 00,23.115221,4.3440485,132.62195,44.308838
2013-01-28 01,22.759602,4.1268463,105.15161,44.430912
2013-01-28 02,22.581793,3.2580364,86.89024,41.76829
2013-01-28 03,21.870554,3.475239,81.808945,48.47561
2013-01-28 04,22.048365,3.475239,103.878914,43.369976
2013-01-28 05,22.759602,3.475239,66.56504,44.512196
2013-01-28 06,24.182077,1.4751698,103.16401,43.07789
2013-01-28 07,32.14828,1.5213794,104.166664,43.262993
2013-01-28 08,34.85064,2.8236315,99.5935,52.43903
2013-01-28 09,30.583216,3.2580364,87.9065,46.036587
2013-01-28 10,32.274666,3.909644,69.10569,49.085365
2013-01-28 11,29.871977,3.6924415,106.52529,53.658535
2013-01-28 12,30.938831,3.6924415,83.333336,42.92599
2013-01-28 13,30.761023,1.4987085,80.79269,49.390244
2013-01-28 14,29.694168,1.4698086,103.80096,47.256096
2013-01-28 15,32.295727,3.6924415,89.43089,43.79671
2013-01-28 16,26.849218,3.475239,96.03658,50.914635
2013-01-28 17,32.24639,3.6924415,100.10162,55.182926
2013-01-28 18,29.16074,1.538496,105.50702,75.0
2013-01-28 19,31.65007,3.909644,208.84146,80.18293
2013-01-28 20,32.894737,4.561251,195.63008,83.231705
2013-01-28 21,30.405403,1.4867605,184.95935,81.402435
2013-01-28 22,32.459682,1.4987996,177.84554,68.902435
2013-01-28 23,24.715506,5.212858,140.75203,65.85366
2013-01-29 00,23.115221,3.909644,105.96528,57.317074
2013-01-29 01,32.525604,1.4597633,103.81818,50.30488
2013-01-29 02,32.334827,2.606429,86.89024,43.269768
2013-01-29 03,22.403982,3.040834,85.36585,43.342518
2013-01-29 04,22.403982,3.040834,105.415985,48.17073
2013-01-29 05,22.759602,3.040834,105.13056,40.548782
2013-01-29 06,24.004267,3.040834,104.530785,47.256096
2013-01-29 07,32.36131,1.5310677,95.52846,50.609756
2013-01-29 08,33.605976,1.5053376,94.00407,51.219513
2013-01-29 09,29.694168,2.606429,75.203255,44.512196
2013-01-29 10,29.871977,1.5506029,71.138214,51.52439
2013-01-29 11,28.449503,2.3892267,79.77642,55.487804
2013-01-29 12,28.449503,3.475239,86.38211,50.30488
2013-01-29 13,29.16074,1.4894973,84.85773,45.73171
2013-01-29 14,28.449503,3.475239,76.727646,49.085365
2013-01-29 15,26.849218,3.040834,80.79269,49.695118
2013-01-29 16,32.401318,3.2580364,105.974434,52.43903
2013-01-29 17,32.395966,3.475239,88.414635,53.353657
2013-01-29 18,29.338549,1.5097572,143.29268,77.743904
2013-01-29 19,31.472263,1.4793391,202.23578,92.37805
2013-01-29 20,32.123283,1.4945506,212.90651,92.68293
2013-01-29 21,32.807552,4.3440485,185.46748,80.18293
2013-01-29 22,26.671408,4.3440485,197.15446,77.13415
2013-01-29 23,24.537695,3.6924415,151.42276,66.46342
2013-01-30 00,23.29303,2.8236315,117.88618,58.536587
2013-01-30 01,32.68956,3.040834,105.94354,53.048782
2013-01-30 02,22.759602,1.4631538,103.00577,47.865852
2013-01-30 03,22.048365,3.040834,83.333336,50.30488
2013-01-30 04,32.496384,3.040834,81.808945,45.121952
2013-01-30 05,22.759602,3.2580364,71.64634,46.646343
2013-01-30 06,24.359886,3.040834,78.76016,43.531017
2013-01-30 07,34.139404,2.606429,105.691055,43.59756
2013-01-30 08,34.139404,2.3892267,103.150406,43.20475
2013-01-30 09,31.827883,2.3892267,90.44715,42.495594
2013-01-30 10,32.329807,2.3892267,81.808945,45.73171
2013-01-30 11,32.393402,2.8236315,69.10569,45.42683
2013-01-30 12,29.338549,1.5185735,81.30081,45.42683
2013-01-30 13,29.51636,3.2580364,81.808945,51.52439
2013-01-30 14,28.449503,3.475239,75.71138,51.219513
2013-01-30 15,26.671408,3.2580364,82.8252,54.26829
2013-01-30 16,26.31579,3.2580364,84.349594,53.353657
2013-01-30 17,32.514816,3.475239,98.57723,44.061157
2013-01-30 18,28.449503,3.6924415,160.06097,73.17073
2013-01-30 19,32.1835,5.430061,214.4309,79.57317
2013-01-30 20,31.827883,4.3440485,209.85773,83.231705
2013-01-30 21,32.674755,4.3440485,188.51627,70.731705
2013-01-30 22,26.671408,4.1268463,175.30487,65.85366
2013-01-30 23,24.893314,3.2580364,146.34146,55.792683
2013-01-31 00,23.115221,3.2580364,115.34553,50.609756
2013-01-31 01,22.581793,2.8236315,93.49593,43.755363
2013-01-31 02,22.759602,3.2580364,84.85773,43.170162
2013-01-31 03,22.048365,3.2580364,103.39307,39.634148
2013-01-31 04,32.61815,3.040834,78.25203,38.414635
2013-01-31 05,22.93741,1.5090195,73.17073,42.851643
2013-01-31 06,24.182077,3.475239,104.80698,45.73171
2013-01-31 07,32.506294,2.606429,89.939026,48.47561
2013-01-31 08,36.273117,2.606429,91.97154,49.695118
2013-01-31 09,31.65007,1.4833611,90.955284,44.512196
2013-01-31 10,32.214504,2.606429,85.873985,49.695118
2013-01-31 11,29.51636,2.606429,83.333336,38.109756
2013-01-31 12,29.16074,2.606429,92.479675,38.109756
2013-01-31 13,30.049788,1.5189244,96.544716,43.59756
2013-01-31 14,28.627312,2.8236315,77.743904,40.548782
2013-01-31 15,32.783203,3.040834,105.780106,40.853657
2013-01-31 16,26.493599,2.606429,93.49593,36.280487
2013-01-31 17,32.558582,1.5088588,104.166664,43.292683
2013-01-31 18,28.80512,1.4881673,166.15854,76.82927
2013-01-31 19,31.827883,4.3440485,221.03659,45.600464
2013-01-31 20,33.605976,1.4785026,206.80894,81.70731
2013-01-31 21,29.871977,4.561251,195.12195,71.64634
2013-01-31 22,26.31579,4.3440485,169.20732,76.5244
2013-01-31 23,24.893314,1.4781915,131.09756,43.23746
2013-02-01 00,23.470839,3.040834,101.626015,43.806904
2013-02-01 01,22.581793,3.2580364,84.349594,42.682926
2013-02-01 02,22.581793,3.040834,81.30081,36.585365
2013-02-01 03,22.048365,2.8236315,74.18699,42.70359
2013-02-01 04,22.581793,3.2580364,65.04065,38.719513
2013-02-01 05,22.759602,3.2580364,102.73874,39.02439
2013-02-01 06,32.469925,4.1268463,61.483738,41.463413
2013-02-01 07,33.605976,2.3892267,92.479675,53.353657
2013-02-01 08,34.31721,2.3892267,99.5935,43.21562
2013-02-01 09,30.405403,2.8236315,93.49593,46.951214
2013-02-01 10,32.201267,3.040834,79.77642,52.43903
2013-02-01 11,29.694168,3.040834,82.31707,56.707317
2013-02-01 12,28.982931,3.2580364,97.05285,42.783882
2013-02-01 13,28.627312,3.040834,106.70731,57.92683
2013-02-01 14,27.916075,3.475239,107.097824,59.146343
2013-02-01 15,26.849218,3.2580364,105.18293,61.585365
2013-02-01 16,26.31579,1.5300711,113.31301,62.80488
2013-02-01 17,27.027027,1.4881083,134.14635,66.15854
2013-02-01 18,32.60783,3.475239,107.45398,75.0
2013-02-01 19,28.80512,3.909644,207.31708,75.914635
2013-02-01 20,30.049788,4.561251,228.1504,71.95122
2013-02-01 21,28.093884,4.1268463,188.51627,44.590115
2013-02-01 22,26.13798,4.561251,169.71545,71.34146
2013-02-01 23,24.537695,4.561251,140.2439,43.729168
2013-02-02 00,32.68804,3.909644,104.435234,43.555416
2013-02-02 01,22.93741,3.475239,101.11789,46.951214
2013-02-02 02,22.759602,3.040834,86.38211,42.07317
2013-02-02 03,22.759602,3.040834,81.808945,46.646343
2013-02-02 04,22.581793,1.4634706,103.28696,44.1249
2013-02-02 05,32.456688,1.4961219,65.54878,38.414635
2013-02-02 06,23.115221,3.040834,70.12195,46.951214
2013-02-02 07,32.59714,3.909644,104.89349,45.42683
2013-02-02 08,27.382647,3.040834,86.89024,42.07317
2013-02-02 09,32.36131,1.5271989,111.78862,55.487804
2013-02-02 10,33.605976,2.606429,118.902435,53.658535
2013-02-02 11,33.78378,2.606429,112.80488,49.695118
2013-02-02 12,35.917496,3.2580364,133.13008,50.914635
2013-02-02 13,34.31721,3.475239,118.902435,47.560974
2013-02-02 14,33.961594,1.4888684,126.01626,43.4585
2013-02-02 15,31.827883,3.2580364,141.26016,50.914635
2013-02-02 16,32.324673,3.475239,153.96341,50.30488
2013-02-02 17,29.16074,3.2580364,106.68043,54.57317
2013-02-02 18,32.284336,3.475239,187.5,69.51219
2013-02-02 19,32.545734,5.647263,214.93903,69.51219
2013-02-02 20,28.627312,4.995656,203.76016,74.085365
2013-02-02 21,27.382647,4.3440485,106.63829,69.51219
2013-02-02 22,32.693783,1.4668005,177.84554,70.42683
2013-02-02 23,24.537695,3.6924415,150.40651,63.414635
2013-02-03 00,23.826458,3.2580364,105.60436,58.23171
2013-02-03 01,23.115221,1.5251526,96.03658,50.609756
2013-02-03 02,32.548702,3.475239,77.743904,42.378048
2013-02-03 03,32.305027,3.475239,66.05691,36.890244
2013-02-03 04,22.581793,3.475239,66.56504,42.49935
2013-02-03 05,22.759602,3.2580364,58.43496,39.02439
2013-02-03 06,22.93741,3.475239,58.94309,38.109756
2013-02-03 07,23.470839,3.475239,66.56504,42.843536
2013-02-03 08,25.782362,1.4435397,103.68304,36.280487
2013-02-03 09,32.54952,2.8236315,89.939026,46.646343
2013-02-03 10,36.095306,2.606429,127.032524,54.26829
2013-02-03 11,39.295876,2.8236315,165.14227,50.0
2013-02-03 12,40.362732,3.2580364,151.42276,53.963413
2013-02-03 13,38.762447,1.5075085,118.39431,45.73171
2013-02-03 14,34.495018,1.5082192,109.756096,38.414635
2013-02-03 15,31.65007,3.6924415,107.21545,37.19512
2013-02-03 16,28.093884,3.6924415,108.231705,43.90244
2013-02-03 17,32.547894,4.1268463,110.772354,48.17073
2013-02-03 18,32.540398,4.3440485,107.17175,68.902435
2013-02-03 19,31.472263,4.561251,177.84554,44.195557
2013-02-03 20,32.2287,5.212858,109.382675,80.18293
2013-02-03 21,29.338549,4.561251,180.8943,44.63494
2013-02-03 22,26.13798,4.995656,146.8496,67.07317
2013-02-03 23,24.537695,4.7784534,129.57317,68.597565
2013-02-04 00,23.64865,3.475239,103.65854,57.012196
2013-02-04 01,32.66931,3.475239,105.368774,45.42683
2013-02-04 02,22.403982,3.040834,85.873985,42.875847
2013-02-04 03,21.870554,3.2580364,85.873985,50.0
2013-02-04 04,21.692745,3.2580364,70.63008,41.76829
2013-02-04 05,22.759602,3.2580364,67.07317,43.59756
2013-02-04 06,23.64865,3.2580364,78.25203,49.695118
2013-02-04 07,33.605976,3.040834,91.46342,43.2397
2013-02-04 08,33.78378,2.606429,97.05285,52.43903
2013-02-04 09,32.39717,2.606429,85.36585,42.6092
2013-02-04 10,29.694168,3.040834,84.85773,50.30488
2013-02-04 11,29.871977,3.2580364,104.02198,43.28089
2013-02-04 12,29.16074,3.040834,91.97154,52.743904
2013-02-04 13,30.049788,3.2580364,80.28455,50.30488
2013-02-04 14,29.338549,3.475239,72.15447,43.09898
2013-02-04 15,27.204836,1.5046452,79.77642,43.087616
2013-02-04 16,26.849218,3.475239,104.262505,50.609756
2013-02-04 17,27.204836,3.475239,90.44715,50.30488
2013-02-04 18,28.80512,1.5098817,154.97968,68.902435
2013-02-04 19,31.29445,1.4895409,200.71138,81.70731
2013-02-04 20,33.605976,4.561251,223.0691,78.96342
2013-02-04 21,29.871977,4.561251,208.33333,72.560974
2013-02-04 22,26.849218,4.561251,192.07317,74.39024
2013-02-04 23,24.893314,4.3440485,135.67073,63.414635
2013-02-05 00,23.470839,3.6924415,108.231705,60.365852
2013-02-05 01,22.759602,3.475239,98.06911,47.560974
